sku,qty,price,group_price:Lista 2,group_price:Lista 3,group_price:Lista 4,group_price:Lista 5,group_price:Lista 6,group_price:Lista 7,use_config_backorders,status
703-137A,1.00,2039.50,2039.50,0.00,0.00,0.00,0.00,0.00,1,1
245-050,0.00,5654.40,5654.40,0.00,0.00,0.00,0.00,0.00,1,1
840-212,0.00,8554.20,8554.20,0.00,0.00,0.00,0.00,0.00,1,1
580-050,0.00,5776.30,5776.30,0.00,0.00,0.00,0.00,0.00,1,1
945-600A,0.00,8805.30,8805.30,0.00,0.00,0.00,0.00,0.00,1,1
930-005,5.00,685.70,685.70,0.00,0.00,0.00,0.00,0.00,1,1
704-285A,2.00,464.50,464.50,0.00,0.00,0.00,0.00,0.00,1,1
661-919,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
04320,0.00,14612.70,14906.50,0.00,0.00,0.00,0.00,0.00,1,1
SH-4-0303,1.00,450.70,450.70,0.00,0.00,0.00,0.00,0.00,1,1
HAF-509,0.00,14532.40,15404.80,0.00,0.00,0.00,0.00,0.00,1,1
21581,0.00,74.10,75.50,0.00,0.00,0.00,0.00,0.00,1,1
01381,0.00,2327.30,2374.10,0.00,0.00,0.00,0.00,0.00,1,1
662-613,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
PM06,1.00,1167.60,1262.10,0.00,0.00,0.00,0.00,0.00,1,1
500-200-03,0.00,188.00,188.00,0.00,0.00,0.00,0.00,0.00,1,1
661-525,5.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
30700-ZJ1-003,0.00,174.40,188.50,0.00,0.00,0.00,0.00,0.00,1,1
490-109,0.00,551.30,551.30,0.00,0.00,0.00,0.00,0.00,1,1
103-159A,2.00,2113.50,2113.50,0.00,0.00,0.00,0.00,0.00,1,1
98026030,0.00,1184.60,1184.60,0.00,0.00,0.00,0.00,0.00,1,1
755-191,0.00,66.50,66.50,0.00,0.00,0.00,0.00,0.00,1,1
700-804,4.00,29.20,29.20,0.00,0.00,0.00,0.00,0.00,1,1
490036,6.00,870.80,870.80,0.00,0.00,0.00,0.00,0.00,1,1
98026090,0.00,333.50,333.50,0.00,0.00,0.00,0.00,0.00,1,1
SBS-ESC3,0.00,2154.30,2328.70,0.00,0.00,0.00,0.00,0.00,1,1
800-658,0.00,15003.70,15003.70,0.00,0.00,0.00,0.00,0.00,1,1
0551629,0.00,16670.90,16670.90,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZE0-505,0.00,247.00,267.00,0.00,0.00,0.00,0.00,0.00,1,1
SH-70-260027,0.00,333.50,333.50,0.00,0.00,0.00,0.00,0.00,1,1
773-500,0.00,19593.20,19593.20,0.00,0.00,0.00,0.00,0.00,1,1
PRO-P1050,2.00,1973.80,1973.80,0.00,0.00,0.00,0.00,0.00,1,1
S-142405,3.00,110.90,110.90,0.00,0.00,0.00,0.00,0.00,1,1
LLM-2513,10.00,672.00,726.40,0.00,0.00,0.00,0.00,0.00,1,1
01408,4.00,2912.70,2971.20,0.00,0.00,0.00,0.00,0.00,1,1
25162040,2.00,1193.70,1290.40,0.00,0.00,0.00,0.00,0.00,1,1
02611-N,0.00,272.20,294.20,0.00,0.00,0.00,0.00,0.00,1,1
424-216,3.00,1303.40,1303.40,0.00,0.00,0.00,0.00,0.00,1,1
05530,0.00,4300.20,4386.20,0.00,0.00,0.00,0.00,0.00,1,1
04707,15.00,189.90,193.70,0.00,0.00,0.00,0.00,0.00,1,1
S-140454,15.00,37.80,37.80,0.00,0.00,0.00,0.00,0.00,1,1
14-HS-6,15.00,11.60,12.50,0.00,0.00,0.00,0.00,0.00,1,1
662-543,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
DF-KITF1,0.00,61675.50,62909.00,0.00,0.00,0.00,0.00,0.00,1,1
920-554,1.00,6051.70,6051.70,0.00,0.00,0.00,0.00,0.00,1,1
433-800,2.00,247639.30,247639.30,0.00,0.00,0.00,0.00,0.00,1,1
K-210875,5.00,4115.20,4115.20,0.00,0.00,0.00,0.00,0.00,1,1
490-002,11.00,334.80,334.80,0.00,0.00,0.00,0.00,0.00,1,1
MGQ-300,0.00,271.70,288.00,0.00,0.00,0.00,0.00,0.00,1,1
661-715,4.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-319,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
03559,0.00,148.10,151.10,0.00,0.00,0.00,0.00,0.00,1,1
03561,0.00,133.30,136.00,0.00,0.00,0.00,0.00,0.00,1,1
03561,0.00,133.00,136.00,0.00,0.00,0.00,0.00,0.00,1,1
700-040,2.00,668.40,668.40,0.00,0.00,0.00,0.00,0.00,1,1
661-531,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
GX160K1QX,0.00,5277.60,5704.90,0.00,0.00,0.00,0.00,0.00,1,1
0516302,1.00,424.80,424.80,0.00,0.00,0.00,0.00,0.00,1,1
0512533A,1.00,352.50,352.50,0.00,0.00,0.00,0.00,0.00,1,1
HC-232439,1.00,23615.90,24572.50,0.00,0.00,0.00,0.00,0.00,1,1
24006,0.00,172.80,176.30,0.00,0.00,0.00,0.00,0.00,1,1
10840,3.00,3603.80,3676.30,0.00,0.00,0.00,0.00,0.00,1,1
SBS-7003,46.00,37.50,40.60,0.00,0.00,0.00,0.00,0.00,1,1
PMB-51,48.00,49.20,52.10,0.00,0.00,0.00,0.00,0.00,1,1
0533914,0.00,609.50,609.50,0.00,0.00,0.00,0.00,0.00,1,1
08923,0.00,6121.50,6244.60,0.00,0.00,0.00,0.00,0.00,1,1
661-617,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-225,5.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-221,9.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
DAD-504,0.00,14841.90,15732.80,0.00,0.00,0.00,0.00,0.00,1,1
661-731,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
S-458026,3.00,538.70,538.70,0.00,0.00,0.00,0.00,0.00,1,1
TGC-545,0.00,729.70,773.50,0.00,0.00,0.00,0.00,0.00,1,1
671-214,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
671-314,0.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
661-509,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
490-032,19.00,474.50,474.50,0.00,0.00,0.00,0.00,0.00,1,1
S-259615,9.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
424-826,0.00,16438.30,19682.30,0.00,0.00,0.00,0.00,0.00,1,1
EMG-DG-343-18,0.00,1885.90,1999.10,0.00,0.00,0.00,0.00,0.00,1,1
704-363,0.00,2267.70,2267.70,0.00,0.00,0.00,0.00,0.00,1,1
SH-70-260023,4.00,330.50,330.50,0.00,0.00,0.00,0.00,0.00,1,1
106-011A,3.00,3457.80,3457.80,0.00,0.00,0.00,0.00,0.00,1,1
550-270,2.00,8624.60,8624.60,0.00,0.00,0.00,0.00,0.00,1,1
ABR-06M,0.00,6.50,7.00,0.00,0.00,0.00,0.00,0.00,1,1
TGC-9,5.00,27.33,28.97,0.00,0.00,0.00,0.00,0.00,1,1
ABR-04M,3.00,6.70,7.30,0.00,0.00,0.00,0.00,0.00,1,1
12275,0.00,1833.60,1870.50,0.00,0.00,0.00,0.00,0.00,1,1
15002,6.00,165.00,168.30,0.00,0.00,0.00,0.00,0.00,1,1
0551215A,0.00,6130.30,6130.30,0.00,0.00,0.00,0.00,0.00,1,1
60077000,0.00,1585.90,1714.40,0.00,0.00,0.00,0.00,0.00,1,1
662-331,27.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
0533745C,1.00,92047.10,92047.10,0.00,0.00,0.00,0.00,0.00,1,1
742-501,0.00,19227.90,19227.90,0.00,0.00,0.00,0.00,0.00,1,1
662-323,15.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
580-510A,0.00,1577.70,1577.70,0.00,0.00,0.00,0.00,0.00,1,1
704-586,0.00,1704.80,1704.80,0.00,0.00,0.00,0.00,0.00,1,1
17210-ZJ1-842,1.00,539.70,583.40,0.00,0.00,0.00,0.00,0.00,1,1
661-211,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
GP-46-COMEQ,12.00,30.20,32.70,0.00,0.00,0.00,0.00,0.00,1,1
0552156,0.00,3124.00,3124.00,0.00,0.00,0.00,0.00,0.00,1,1
550-475,2.00,5086.60,5086.60,0.00,0.00,0.00,0.00,0.00,1,1
661-027,2.00,872.10,872.10,0.00,0.00,0.00,0.00,0.00,1,1
91026,11.00,481.30,491.00,0.00,0.00,0.00,0.00,0.00,1,1
23481,7.00,7235.80,7381.30,0.00,0.00,0.00,0.00,0.00,1,1
04705,9.00,3120.70,3183.50,0.00,0.00,0.00,0.00,0.00,1,1
665-2308,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
520-093,6.00,1103.10,1103.10,0.00,0.00,0.00,0.00,0.00,1,1
662-427,32.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
SUA-15013,0.00,2938.20,3176.20,0.00,0.00,0.00,0.00,0.00,1,1
20968,2.00,5084.80,5187.10,0.00,0.00,0.00,0.00,0.00,1,1
11503,40.00,465.50,474.80,0.00,0.00,0.00,0.00,0.00,1,1
661-723,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
89047550,0.00,15109.30,15109.30,0.00,0.00,0.00,0.00,0.00,1,1
01422,0.00,6417.70,6546.80,0.00,0.00,0.00,0.00,0.00,1,1
759-057,0.00,300.70,300.70,0.00,0.00,0.00,0.00,0.00,1,1
JGA-510-30-EX,0.00,3018.00,3199.20,0.00,0.00,0.00,0.00,0.00,1,1
21236,28.00,71.90,73.40,0.00,0.00,0.00,0.00,0.00,1,1
00192,4.00,50.80,51.80,0.00,0.00,0.00,0.00,0.00,1,1
512-015,0.00,279.50,279.50,0.00,0.00,0.00,0.00,0.00,1,1
AV-2115-EX,24.00,1355.40,1436.80,0.00,0.00,0.00,0.00,0.00,1,1
JGA-402-E,10.00,516.07,523.28,0.00,0.00,0.00,0.00,0.00,1,1
AV-2115-E,10.00,1092.55,1155.25,0.00,0.00,0.00,0.00,0.00,1,1
665-3112,1.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
138-037,0.00,598.20,598.20,0.00,0.00,0.00,0.00,0.00,1,1
27742,2.00,10975.40,11196.10,0.00,0.00,0.00,0.00,0.00,1,1
22760,0.00,16093.70,16417.30,0.00,0.00,0.00,0.00,0.00,1,1
02617,39.00,2517.70,2568.30,0.00,0.00,0.00,0.00,0.00,1,1
236-011,0.00,168.70,168.70,0.00,0.00,0.00,0.00,0.00,1,1
87253620,0.00,1408.90,1408.90,0.00,0.00,0.00,0.00,0.00,1,1
661-335,16.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
944-047,0.00,74.90,74.90,0.00,0.00,0.00,0.00,0.00,1,1
01984,0.00,409.70,418.00,0.00,0.00,0.00,0.00,0.00,1,1
01986,0.00,345.60,352.50,0.00,0.00,0.00,0.00,0.00,1,1
9820905,0.00,61.30,61.30,0.00,0.00,0.00,0.00,0.00,1,1
01969,0.00,128.40,130.90,0.00,0.00,0.00,0.00,0.00,1,1
0295731,0.00,233.80,233.80,0.00,0.00,0.00,0.00,0.00,1,1
5025001100,0.00,716.20,774.20,0.00,0.00,0.00,0.00,0.00,1,1
704-127,2.00,132.20,132.20,0.00,0.00,0.00,0.00,0.00,1,1
155-009,1.00,247.80,247.80,0.00,0.00,0.00,0.00,0.00,1,1
98044920,0.00,2379.00,2379.00,0.00,0.00,0.00,0.00,0.00,1,1
12277,0.00,1833.60,1870.50,0.00,0.00,0.00,0.00,0.00,1,1
BS25,0.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,1,1
01902,3.00,2665.80,2719.40,0.00,0.00,0.00,0.00,0.00,1,1
01080,11.00,6121.50,6244.60,0.00,0.00,0.00,0.00,0.00,1,1
01407,23.00,6467.10,6597.10,0.00,0.00,0.00,0.00,0.00,1,1
20969,3.00,2813.90,2870.50,0.00,0.00,0.00,0.00,0.00,1,1
800-148,1.00,1356.60,1356.60,0.00,0.00,0.00,0.00,0.00,1,1
SBS-MICA1,3.00,39.40,42.60,0.00,0.00,0.00,0.00,0.00,1,1
HDCBX-XS,0.00,3676.30,3676.30,0.00,0.00,0.00,0.00,0.00,1,1
HDCBX-MF,0.00,427.70,436.20,0.00,0.00,0.00,0.00,0.00,1,1
B2615673,0.00,2581.20,2633.10,0.00,0.00,0.00,0.00,0.00,1,1
611-275-1,0.00,443.60,443.60,0.00,0.00,0.00,0.00,0.00,1,1
00566,5.00,1340.00,1366.90,0.00,0.00,0.00,0.00,0.00,1,1
314-207,0.00,596.90,596.90,0.00,0.00,0.00,0.00,0.00,1,1
01089,5.00,345.60,352.50,0.00,0.00,0.00,0.00,0.00,1,1
01086,3.00,1283.50,1309.40,0.00,0.00,0.00,0.00,0.00,1,1
01096,11.00,49.40,50.40,0.00,0.00,0.00,0.00,0.00,1,1
QM-92-1,0.00,2710.70,2873.40,0.00,0.00,0.00,0.00,0.00,1,1
K-213315,0.00,26262.30,26262.30,0.00,0.00,0.00,0.00,0.00,1,1
661-819,11.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
310-072-1,4.00,994.70,994.70,0.00,0.00,0.00,0.00,0.00,1,1
S-142417,8.00,86.50,86.50,0.00,0.00,0.00,0.00,0.00,1,1
01450,6.00,4566.50,4658.30,0.00,0.00,0.00,0.00,0.00,1,1
21580,0.00,345.60,352.50,0.00,0.00,0.00,0.00,0.00,1,1
21088,0.00,317.40,323.70,0.00,0.00,0.00,0.00,0.00,1,1
21584,2.00,469.00,478.40,0.00,0.00,0.00,0.00,0.00,1,1
21275,0.00,1671.40,1705.00,0.00,0.00,0.00,0.00,0.00,1,1
11801,0.00,63.50,64.70,0.00,0.00,0.00,0.00,0.00,1,1
20026,0.00,1629.10,1661.90,0.00,0.00,0.00,0.00,0.00,1,1
05069,0.00,19.70,20.10,0.00,0.00,0.00,0.00,0.00,1,1
B2020060,6.00,6241.40,6366.90,0.00,0.00,0.00,0.00,0.00,1,1
858-653,1.00,47.50,47.50,0.00,0.00,0.00,0.00,0.00,1,1
662-431,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
661-313,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
800-915,0.00,1711.40,1711.40,0.00,0.00,0.00,0.00,0.00,1,1
0533940C,2.00,105044.00,105044.00,0.00,0.00,0.00,0.00,0.00,1,1
0509762A,0.00,579.10,579.10,0.00,0.00,0.00,0.00,0.00,1,1
700-720,1.00,145.50,145.50,0.00,0.00,0.00,0.00,0.00,1,1
08942,7.00,296.20,302.20,0.00,0.00,0.00,0.00,0.00,1,1
BRR-3213,14.00,29.20,31.60,0.00,0.00,0.00,0.00,0.00,1,1
0277495,20.00,126.90,126.90,0.00,0.00,0.00,0.00,0.00,1,1
20064,0.00,1734.90,1769.80,0.00,0.00,0.00,0.00,0.00,1,1
235-027,0.00,423.10,423.10,0.00,0.00,0.00,0.00,0.00,1,1
21190,2.00,22832.30,23291.40,0.00,0.00,0.00,0.00,0.00,1,1
04368,0.00,162.90,166.20,0.00,0.00,0.00,0.00,0.00,1,1
235-014,0.00,1602.30,1602.30,0.00,0.00,0.00,0.00,0.00,1,1
RP-2,0.00,328.50,355.10,0.00,0.00,0.00,0.00,0.00,1,1
02002,1.00,592.40,604.30,0.00,0.00,0.00,0.00,0.00,1,1
01999,1.00,488.70,498.80,0.00,0.00,0.00,0.00,0.00,1,1
01998,2.00,148.10,151.10,0.00,0.00,0.00,0.00,0.00,1,1
702-303,1.00,93.50,93.50,0.00,0.00,0.00,0.00,0.00,1,1
155-051,4.00,4704.10,4704.10,0.00,0.00,0.00,0.00,0.00,1,1
0509275,2.00,709.40,709.40,0.00,0.00,0.00,0.00,0.00,1,1
NNR-3207,8.00,25.90,27.90,0.00,0.00,0.00,0.00,0.00,1,1
850-952,0.00,15343.20,15343.20,0.00,0.00,0.00,0.00,0.00,1,1
805-324A,0.00,3048.90,2815.20,0.00,0.00,0.00,0.00,0.00,1,1
662-631,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
22941,0.00,1334.20,1360.90,0.00,0.00,0.00,0.00,0.00,1,1
22939,0.00,1377.30,1404.80,0.00,0.00,0.00,0.00,0.00,1,1
03536,1.00,98.70,100.70,0.00,0.00,0.00,0.00,0.00,1,1
SH-70-260007,4.00,1184.60,1184.60,0.00,0.00,0.00,0.00,0.00,1,1
144-500,0.00,27753.00,27753.00,0.00,0.00,0.00,0.00,0.00,1,1
S-140757,3.00,107.20,107.20,0.00,0.00,0.00,0.00,0.00,1,1
814-005,0.00,461.50,461.50,0.00,0.00,0.00,0.00,0.00,1,1
27740,2.00,9388.60,9577.30,0.00,0.00,0.00,0.00,0.00,1,1
138-153A,20.00,1495.80,1495.80,0.00,0.00,0.00,0.00,0.00,1,1
449-905,0.00,5246.90,5246.90,0.00,0.00,0.00,0.00,0.00,1,1
22815,2.00,44.40,45.30,0.00,0.00,0.00,0.00,0.00,1,1
02606,5.00,2715.20,2769.80,0.00,0.00,0.00,0.00,0.00,1,1
02615,0.00,2246.20,2291.40,0.00,0.00,0.00,0.00,0.00,1,1
431-032,1.00,111.50,111.50,0.00,0.00,0.00,0.00,0.00,1,1
661-425,3.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
106-001,0.00,294.70,294.70,0.00,0.00,0.00,0.00,0.00,1,1
155-053A,0.00,2051.20,2051.20,0.00,0.00,0.00,0.00,0.00,1,1
21411,0.00,390.00,397.80,0.00,0.00,0.00,0.00,0.00,1,1
155-932,0.00,11018.30,11018.30,0.00,0.00,0.00,0.00,0.00,1,1
21410,0.00,414.70,423.00,0.00,0.00,0.00,0.00,0.00,1,1
1659,1.00,767.40,829.50,0.00,0.00,0.00,0.00,0.00,1,1
21409,0.00,390.00,397.80,0.00,0.00,0.00,0.00,0.00,1,1
661-427,1.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
143-120,0.00,249.00,249.00,0.00,0.00,0.00,0.00,0.00,1,1
11395,14.00,317.40,323.70,0.00,0.00,0.00,0.00,0.00,1,1
236-032,0.00,192.10,192.10,0.00,0.00,0.00,0.00,0.00,1,1
704-364,4.00,2707.90,2707.90,0.00,0.00,0.00,0.00,0.00,1,1
70-260028,17.00,1150.50,1150.50,0.00,0.00,0.00,0.00,0.00,1,1
700-759,2.00,61.30,61.30,0.00,0.00,0.00,0.00,0.00,1,1
H15510-ZE2-04,0.00,858.50,928.00,0.00,0.00,0.00,0.00,0.00,1,1
01079,6.00,2813.90,2870.50,0.00,0.00,0.00,0.00,0.00,1,1
103-111,2.00,3139.00,3139.00,0.00,0.00,0.00,0.00,0.00,1,1
143-026,1.00,841.40,841.40,0.00,0.00,0.00,0.00,0.00,1,1
QM-1553,0.00,359.60,381.20,0.00,0.00,0.00,0.00,0.00,1,1
K-160700,5.00,1309.40,1309.40,0.00,0.00,0.00,0.00,0.00,1,1
11398,6.00,229.20,233.80,0.00,0.00,0.00,0.00,0.00,1,1
155-505,3.00,34011.50,34011.50,0.00,0.00,0.00,0.00,0.00,1,1
K-120375,1.00,935.20,935.20,0.00,0.00,0.00,0.00,0.00,1,1
107-058,0.00,626.70,626.70,0.00,0.00,0.00,0.00,0.00,1,1
580-025,5.00,81.50,81.50,0.00,0.00,0.00,0.00,0.00,1,1
QM-1769-L,2.00,162.70,172.50,0.00,0.00,0.00,0.00,0.00,1,1
QM-4508,3.00,277.50,294.10,0.00,0.00,0.00,0.00,0.00,1,1
CTG-V01050,38.00,210.30,227.30,0.00,0.00,0.00,0.00,0.00,1,1
103-812A,0.00,12959.40,12959.40,0.00,0.00,0.00,0.00,0.00,1,1
01929,4.00,567.70,579.10,0.00,0.00,0.00,0.00,0.00,1,1
27743,0.00,12033.20,12275.20,0.00,0.00,0.00,0.00,0.00,1,1
28400-ZH8-W01,0.00,2358.80,2549.70,0.00,0.00,0.00,0.00,0.00,1,1
SBS-CAP3,13.00,752.20,813.10,0.00,0.00,0.00,0.00,0.00,1,1
815-005,0.00,492.80,492.80,0.00,0.00,0.00,0.00,0.00,1,1
106-002A,2.00,1277.60,1277.60,0.00,0.00,0.00,0.00,0.00,1,1
106-015,6.00,234.20,234.20,0.00,0.00,0.00,0.00,0.00,1,1
755-2001,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1
98026220,0.00,1165.10,1165.10,0.00,0.00,0.00,0.00,0.00,1,1
451-131,2.00,5488.10,5488.10,0.00,0.00,0.00,0.00,0.00,1,1
QM-1428,18.00,122.50,129.80,0.00,0.00,0.00,0.00,0.00,1,1
700-1041,0.00,155.30,155.30,0.00,0.00,0.00,0.00,0.00,1,1
K-211145,0.00,1942.80,1942.80,0.00,0.00,0.00,0.00,0.00,1,1
661-317,2.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
00312,0.00,2456.00,2505.40,0.00,0.00,0.00,0.00,0.00,1,1
512-035,0.00,279.50,279.50,0.00,0.00,0.00,0.00,0.00,1,1
107-501,2.00,16384.10,16384.10,0.00,0.00,0.00,0.00,0.00,1,1
01039,0.00,56419.50,57554.00,0.00,0.00,0.00,0.00,0.00,1,1
661-207,7.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
QM-4535,0.00,3024.90,3206.50,0.00,0.00,0.00,0.00,0.00,1,1
850-050,0.00,3147.20,3147.20,0.00,0.00,0.00,0.00,0.00,1,1
920-050,1.00,820.50,820.50,0.00,0.00,0.00,0.00,0.00,1,1
05641,2.00,2024.10,2064.70,0.00,0.00,0.00,0.00,0.00,1,1
21060,0.00,82160.90,83812.90,0.00,0.00,0.00,0.00,0.00,1,1
800-292,0.00,14676.30,14676.30,0.00,0.00,0.00,0.00,0.00,1,1
800-904,0.00,306.80,306.80,0.00,0.00,0.00,0.00,0.00,1,1
K-212744-7067,0.00,27274.50,27274.50,0.00,0.00,0.00,0.00,0.00,1,1
333701,24.00,384.10,384.10,0.00,0.00,0.00,0.00,0.00,1,1
333701,24.00,384.10,384.10,0.00,0.00,0.00,0.00,0.00,1,1
12212,5.00,888.60,906.50,0.00,0.00,0.00,0.00,0.00,1,1
TGC-9-K5,1.00,596.00,644.20,0.00,0.00,0.00,0.00,0.00,1,1
QRA2,0.00,4172.60,4510.40,0.00,0.00,0.00,0.00,0.00,1,1
98024540,1.00,446.60,446.60,0.00,0.00,0.00,0.00,0.00,1,1
22868,0.00,548.00,559.00,0.00,0.00,0.00,0.00,0.00,1,1
22612,0.00,1283.50,1309.40,0.00,0.00,0.00,0.00,0.00,1,1
MB-4039-30-L,42.00,842.80,893.40,0.00,0.00,0.00,0.00,0.00,1,1
22613,0.00,839.20,856.10,0.00,0.00,0.00,0.00,0.00,1,1
21345,0.00,2463.40,2512.90,0.00,0.00,0.00,0.00,0.00,1,1
10568,0.00,488.70,498.60,0.00,0.00,0.00,0.00,0.00,1,1
22857,0.00,691.10,705.00,0.00,0.00,0.00,0.00,0.00,1,1
191-324,1.00,640.70,640.70,0.00,0.00,0.00,0.00,0.00,1,1
10898,0.00,2369.60,2417.30,0.00,0.00,0.00,0.00,0.00,1,1
NNR-3204,4.00,22.40,24.20,0.00,0.00,0.00,0.00,0.00,1,1
SSG-8069-K5,0.00,54.70,58.00,0.00,0.00,0.00,0.00,0.00,1,1
S-259625,26.00,106.30,106.30,0.00,0.00,0.00,0.00,0.00,1,1
800-243,1.00,1157.00,1157.00,0.00,0.00,0.00,0.00,0.00,1,1
662-655,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
662-817,0.00,528.40,528.40,0.00,0.00,0.00,0.00,0.00,1,1
800-354,0.00,453.40,453.40,0.00,0.00,0.00,0.00,0.00,1,1
ABR-12,14.00,8.40,9.10,0.00,0.00,0.00,0.00,0.00,1,1
580-513,5.00,52.00,52.00,0.00,0.00,0.00,0.00,0.00,1,1
700-697,0.00,294.90,294.90,0.00,0.00,0.00,0.00,0.00,1,1
700-251,2.00,42.40,42.40,0.00,0.00,0.00,0.00,0.00,1,1
920-005,5.00,499.50,499.50,0.00,0.00,0.00,0.00,0.00,1,1
SH-2-3409,6.00,920.40,920.40,0.00,0.00,0.00,0.00,0.00,1,1
01094,5.00,74.10,75.50,0.00,0.00,0.00,0.00,0.00,1,1
107-946,0.00,5322.90,5322.90,0.00,0.00,0.00,0.00,0.00,1,1
333766,16.00,2031.50,2031.50,0.00,0.00,0.00,0.00,0.00,1,1
TENR-13,25.00,10.80,11.60,0.00,0.00,0.00,0.00,0.00,1,1
103-807A,0.00,5458.80,5458.80,0.00,0.00,0.00,0.00,0.00,1,1
AM-7201,0.00,402.60,671.00,0.00,0.00,0.00,0.00,0.00,1,1
F46-A01-M0DA,0.00,12555.50,13571.90,0.00,0.00,0.00,0.00,0.00,1,1
700-201,16.00,94.70,94.70,0.00,0.00,0.00,0.00,0.00,1,1
24005,0.00,380.10,387.80,0.00,0.00,0.00,0.00,0.00,1,1
665-1704,2.00,698.70,698.70,0.00,0.00,0.00,0.00,0.00,1,1
MB-4039-64HD,0.00,2583.80,2738.90,0.00,0.00,0.00,0.00,0.00,1,1
235-125,0.00,1683.80,1683.80,0.00,0.00,0.00,0.00,0.00,1,1
03623,2.00,83.90,85.60,0.00,0.00,0.00,0.00,0.00,1,1
04369,2.00,308.60,314.80,0.00,0.00,0.00,0.00,0.00,1,1
0533210A,0.00,12523.30,12523.30,0.00,0.00,0.00,0.00,0.00,1,1
0533923,0.00,477.80,477.80,0.00,0.00,0.00,0.00,0.00,1,1
0533311A,0.00,1650.00,1650.00,0.00,0.00,0.00,0.00,0.00,1,1
600-086,0.00,950.90,950.90,0.00,0.00,0.00,0.00,0.00,1,1
9805329,0.00,30.90,30.90,0.00,0.00,0.00,0.00,0.00,1,1
0533313A,0.00,2101.60,2101.60,0.00,0.00,0.00,0.00,0.00,1,1
0533312A,0.00,2414.10,2414.10,0.00,0.00,0.00,0.00,0.00,1,1
700-646,0.00,479.90,479.90,0.00,0.00,0.00,0.00,0.00,1,1
QM-4655,1.00,7462.50,7910.40,0.00,0.00,0.00,0.00,0.00,1,1
QM-2016,1.00,52.30,55.40,0.00,0.00,0.00,0.00,0.00,1,1
840-208,0.00,10197.70,10197.70,0.00,0.00,0.00,0.00,0.00,1,1
185-010,0.00,380.30,380.30,0.00,0.00,0.00,0.00,0.00,1,1
182-906,0.00,661.50,661.50,0.00,0.00,0.00,0.00,0.00,1,1
01993,0.00,333.20,339.90,0.00,0.00,0.00,0.00,0.00,1,1
03720,2.00,162.90,166.20,0.00,0.00,0.00,0.00,0.00,1,1
98029250,1.00,137.30,148.20,0.00,0.00,0.00,0.00,0.00,1,1
492322050030,0.00,18.00,18.00,0.00,0.00,0.00,0.00,0.00,1,1
08412,0.00,317.40,323.70,0.00,0.00,0.00,0.00,0.00,1,1
0524051,0.00,31027.10,31027.10,0.00,0.00,0.00,0.00,0.00,1,1
TAP-1,0.00,1175.50,1199.00,0.00,0.00,0.00,0.00,0.00,1,1
02603,1.00,21375.90,21805.80,0.00,0.00,0.00,0.00,0.00,1,1
NNR-3215,1.00,82.40,89.10,0.00,0.00,0.00,0.00,0.00,1,1
MGQ-555,0.00,497.60,527.50,0.00,0.00,0.00,0.00,0.00,1,1
87175910,3.00,808.80,808.80,0.00,0.00,0.00,0.00,0.00,1,1
K12-050-01-MX,8.00,175.20,189.40,0.00,0.00,0.00,0.00,0.00,1,1
